id	generation	parent1	parent2	[in] input00	[in] input01	[in] input02	[in] input03	[in] input04	[in] input05	[in] input06	[in] input07	[in] input08	[in] input09	[in] input10	[in] input11	[in] input12	[in] input13	[in] input14	[in] input15	[in] input16	[in] input17	[in] input18	[in] input19	[in] input20	[min] weight	[max] energy
247	4	177	199	16.0154544498	6.90463001811	5.61183234641	1.58634592883	3.94127579035	0.668968895358	0.276681386331	5.0	4.31783199543	4.07643294191	3.26253900983	17.5023416797	20.0	1.35364081328	0.706932639479	4.3518303364	7.47211924766	25.0319252945	6.03900313967	13.7107467992	1.14780160324	2875103614.72	253498.230104
248	4	220	217	13.2444847056	5.0	10.0	1.86001806646	1.82490634894	0.26858864259	0.314297815233	4.38089973081	4.17729963753	3.96424422115	4.71285627641	12.0143887296	10.3815475359	0.722713333327	0.346343373308	3.61140082272	9.63919630636	24.6688459324	15.7837104238	12.3055263197	20.3115438042	149968.555838	226037.11932
249	4	217	180	10.0	6.83675132308	9.63796490084	2.34940827001	1.83121431013	0.00118964085291	0.269050741253	3.76592765812	4.09776292743	3.7320871161	5.05144949239	12.8907858407	14.3070351399	0.766969053223	0.41964874736	3.83693828525	9.3026201959	14.0448485499	14.4551225746	13.377853481	16.7081953032	925698.123421	241963.71501
250	4	188	209	12.1252018361	6.15654671266	6.88439758411	1.71512704411	2.56161178048	0.497195605902	0.168089652579	3.80757022198	3.92171815558	4.75278077489	5.80928623727	15.5288929212	15.5661844143	0.841635398887	0.0	3.83633537308	8.69289558171	10.4723702007	14.8147106549	1.74220501756	16.0020452498	2119547244.61	250467.013916
251	4	190	179	15.2199753979	7.20762215919	7.12112018234	2.34845397538	2.56033301441	0.197280457492	0.780779492171	2.6960450022	4.56470987009	4.07688358506	6.45215708526	15.1376946666	16.4827195613	1.05909318063	0.696114581265	3.65531102544	8.89625688969	15.0816289443	23.336052968	16.5460945605	3.62688949477	4014276022.54	253106.259181
252	4	211	234	17.8946179752	8.72010363534	9.02540301821	1.37090111347	2.0010310019	0.372483393057	0.801023357549	2.01156163157	3.04328874018	5.69368193612	4.87582731641	17.483398524	12.8490382733	0.394387779607	0.42764812441	3.88667286516	8.7424525102	18.286365433	21.0545187871	22.3279807254	17.5988151522	455096.097361	246522.209662
253	4	229	199	20.0	8.99385320511	7.53603008208	1.25719342088	3.53006410714	0.420333779175	0.881080368177	2.94652913423	3.47512439279	7.0	6.43272619609	15.8232939286	18.2276610115	0.585217168922	1.15212266953	4.29785372304	9.02471858051	10.4379843192	7.91656361888	8.3505159805	9.00972463404	1508582486.48	271979.039604
254	4	210	216	10.0	6.9126500098	6.37823796748	2.23826822458	3.79065940587	0.250457028982	0.406576145341	4.86861927033	4.23971633403	4.41307478004	5.54778466157	17.9693824994	17.4032565194	0.0	0.546503216281	4.61094515846	9.38102403537	22.4106448662	20.6019197959	23.9937872515	15.9603373912	556628.770415	268904.495956
255	4	191	198	16.5759709905	6.66003264758	6.85406299407	1.30164098684	2.90062843158	0.239580106464	0.705132787614	2.94033347222	3.72623900247	3.97257282118	3.70167459421	15.0059119113	19.8895048888	0.965765474074	0.745728705214	4.36717330611	7.56518655726	14.2753083329	21.2249916914	11.5672700243	9.45584656187	3065335973.37	241019.452661
256	4	234	209	14.2952996364	8.59477263227	8.69846398951	1.73332011102	2.89757890235	0.709661904357	0.990341421522	4.10565744177	2.63112751407	4.51805442522	5.83379175791	14.7144675393	19.079121822	0.595251036711	0.413401685785	2.73118589715	9.15427654302	20.3996307627	20.4999806859	9.82389373141	15.4584802058	3507609448.15	231928.64992
257	4	232	207	10.0	7.58949699527	7.5751704224	1.97141599148	3.10872697214	0.301638847024	0.0	2.32031967492	4.55044409425	3.20453694234	6.33621341273	14.698479057	17.6765373351	0.539431254635	1.02693529948	3.53123911543	6.77900342382	24.7415206315	7.02345657379	10.6980376186	9.67655862591	3105957879.7	248292.409224
258	4	178	186	10.8469817545	9.09620446005	6.71781382901	2.23244649721	3.54886749903	0.350964056219	0.745308031845	5.0	5.0	6.76336276707	6.23502686932	20.0	16.8375974502	0.266438937545	1.03058117303	4.13319072708	9.79431557067	28.953930857	21.1721311707	22.5734074825	19.2048016086	184141.204856	290734.984242
259	4	210	178	13.4958676347	7.81254322623	6.87625236859	2.26659827944	2.38209268424	0.352397185274	0.791559905217	4.97004511157	4.30546311271	7.0	4.29295078716	18.9636477264	18.8336458155	0.66918879693	0.679529433707	2.77968085194	10.0	19.3627586464	13.7837170158	23.874466946	15.7618354957	4592517688.37	263365.488432
260	4	217	188	19.5290517215	5.97365737509	6.88913195299	1.8072385647	2.39439715669	0.302518930451	0.246572555648	4.19590971313	4.45523708976	4.12123247245	4.11199800661	15.1738134464	10.0	0.868415752604	0.52628605835	4.01800531701	8.70729359024	28.2230343227	15.9002208107	1.8990698229	20.2585425656	153388.340127	234938.718804
261	4	207	217	12.901846874	7.35533352125	10.0	2.39919936598	2.67520992062	0.258314682358	0.436850537596	3.52995579059	4.55662414336	4.07761078041	5.32463112602	10.6365508113	10.1346941323	0.635490862616	1.21917362828	2.33541685094	9.85500262329	8.27376682321	17.8045738282	12.1410218016	8.4945742192	1760427357.42	217747.540307
262	4	184	179	13.2915821179	7.71916621798	8.83880434642	2.39950339734	2.92981314444	0.26458135783	0.683226858757	3.67390083703	4.65288590007	2.79855482398	5.97697869158	13.9066015527	11.604734297	0.767861292919	1.11058118269	3.02284515292	8.76724712928	21.3295620322	0.0	23.5553948534	6.18461817098	3262539670.18	228308.768428
263	4	178	234	16.0530391627	8.22246797754	6.66593878363	1.97028359066	2.06365364696	0.209567628805	0.888744999934	2.0	4.59782124733	6.0462574163	4.97617616865	17.8022490044	18.6812807941	0.372300761994	0.710644676584	4.69701900096	8.64256799796	15.8217238338	20.3083563931	4.92258440488	16.4449511317	3279093691.29	253524.013132
264	4	183	187	17.2385149763	7.37971804596	7.5467705751	2.97841044129	2.65777348628	0.348761409378	0.84673440625	4.78891168027	2.90331414815	4.94643831274	6.05955207368	14.2876039222	17.481287288	0.958620345406	0.731514794517	3.77985855199	9.05640718725	14.3056904294	21.8216476438	24.3343574962	10.4918552845	4840238140.53	241067.998566
265	4	181	207	20.0	7.42245748005	7.64624503974	1.56210517759	3.60617813244	0.326966290732	0.220942546886	2.31957970527	4.72523668547	5.67072129815	5.98859534085	14.5476502077	16.5746955244	0.798949863907	0.594128283247	2.17458965369	8.69369205272	30.0	14.5861683775	18.116308865	7.91226325344	246018.982725
266	4	232	180	10.4712630382	5.06592080126	9.09477396344	2.31670650312	2.37376845526	0.396871717706	0.336474480934	3.57909126435	3.46849674748	3.13967469698	5.47484397675	20.0	19.2791338047	0.549056929152	1.26264964399	4.17396359128	9.1684996639	9.57669211706	11.6392795861	11.4183119511	11.0690776136	1703601754.0	250592.976654
267	4	193	217	14.2527305334	7.95824269472	9.50355437217	1.2793541683	2.07207511296	0.117255813738	0.300490457106	4.24389351357	4.22201413102	6.99071519836	3.87183221866	10.5463450274	13.8347658138	0.70281458654	0.665833784982	2.95103533401	8.0114149994	6.35507575115	15.9992265746	14.4671594606	7.35389375952	1591165885.77	235447.948057
268	4	183	179	15.7989419986	7.35277291066	7.52717438643	2.3832900815	2.47994059223	0.409548075644	0.821226855536	4.65584429146	4.35002079578	5.8530736863	6.0003790226	14.0281546134	19.0210663289	1.05283765016	0.707358069989	4.38426456059	9.00673181269	11.7034176493	23.2646933738	27.0950980211	17.2447858382	9177339801.84	265938.999072
269	4	210	233	14.5438454904	7.53305078055	7.91141403252	2.35404635975	2.41945532916	0.25299193998	0.56555072618	4.80765677447	3.33009297562	3.21548924298	5.44834440224	16.5028160338	16.8142635115	0.0	0.75608090951	2.9104961776	10.0	25.5319930935	15.0860125943	11.9462568859	20.4223212805	151465.447373	238246.760298
270	4	180	215	18.1228914747	5.83132158208	6.57806394332	1.99290412048	1.64615702315	0.104754970926	0.48745100065	4.18975064293	4.67382738672	4.64125620792	2.0	16.7754928217	18.1806307241	0.928702533985	0.39184616916	3.43335712258	7.07728394008	12.9338035582	15.4118309126	13.1219637225	13.5436825275	2774422811.53	232033.518436
271	4	213	220	10.4491318304	8.25883981262	7.59998667407	2.44653479036	1.097728704	0.141156754187	0.78153668499	4.58441241231	4.1799426753	3.44803074539	4.52495263876	14.4428525113	17.8265781584	0.654846853364	0.406197360761	4.08092035183	7.82817201355	19.9712018524	22.9657374529	21.9180445676	16.781080975	5764560900.72	233217.16858
272	4	181	217	14.5080218021	7.10132316454	8.98268500292	1.56750313921	2.17283529933	0.325157274585	0.0623420248879	2.60882283372	4.68867547707	4.38808397915	4.52124968014	14.6925514212	10.0	0.568241072893	0.440957412118	2.302506014	8.98930251807	29.2725519184	14.676706604	21.3152145499	21.7956477842	173515.21409	226812.578965
273	4	211	231	20.0	9.08442050472	7.1483453299	1.65097093059	2.72117525596	0.531225674401	0.807846060827	3.95613715925	3.57175601092	6.3293608148	4.22308640357	16.1975011191	13.7210700132	0.762234140696	0.611754256891	4.87815017325	9.5872351492	16.0442363839	18.9946317122	21.2784378071	18.7906420009	568396.574908	250005.889754
274	4	208	182	16.7792037829	7.77586544438	7.05260473533	2.34329171337	2.72451899653	0.140698461692	0.702614818263	3.73861068469	3.65983741046	5.56619729015	7.0	16.7083898882	17.3370475545	0.547261365455	1.29835873704	4.80061489244	7.70601164448	20.7538400037	1.68073498175	13.3127513521	10.3667722793	2331916469.48	259550.839017
275	4	225	203	14.2004619058	6.56238134816	5.0	4.0	2.39118317698	0.367389891556	0.54942238085	3.30963494126	4.99638011975	2.50013642736	4.68203145587	14.1240699114	20.0	0.969760767576	0.36364238907	3.34094466296	7.46363524636	18.9613241316	15.4581582106	6.29805837002	12.3405586634	2430542365.3	220832.415688
276	4	186	179	10.0	5.0	7.58552131104	2.3776255751	2.03779178669	0.339536661315	0.788251504964	4.52863511386	4.47312128154	6.68933478415	5.9464774349	13.7276988913	17.4900105582	0.952422982426	0.542053380381	2.94967768209	9.68056687384	22.6594226422	15.9162241716	19.3567449649	20.0153276178	146416.034815	242371.123601
277	4	210	233	13.3889516501	7.96301635576	7.14917947327	2.79475156098	3.35399900909	0.247619205956	0.460027483072	4.60065175746	3.3888667924	2.96024585309	4.38020521671	15.9584437339	16.7867534329	0.441160327012	0.543202613688	2.23962510682	9.05191271082	28.8295985776	16.9054226945	18.5553808272	23.3305726084	188721.007175	222274.503688
278	4	218	190	14.6425679609	7.63929382129	7.44422818776	2.20883196445	2.5086084577	0.424340717975	0.748182651	2.99733571471	4.46446747327	4.80458979966	6.49144605504	15.7623931825	15.1894278601	1.45630731819	0.129096365111	3.7672007422	6.86909700016	22.16515445	4.94868216583	14.0582342246	5.61415126308	1774275325.88	249180.920913
279	4	215	202	16.2313882926	7.70018046638	8.54535747683	3.82164596215	2.14320826981	0.276953695472	0.453601373707	2.56736463859	2.95982494206	4.75648824487	2.0	13.9553606843	16.1754970588	1.42459460441	0.41816162834	3.14848982675	6.68026145088	10.4593422803	19.4470886838	13.6206200602	10.0141178531	2625646419.6	208506.024289
280	4	219	195	14.6479472729	7.7279896188	7.43864870199	1.51933117097	3.61583824307	0.293204381647	0.703960989627	4.40652783204	3.12090882505	5.32623451167	4.79762223277	15.0991156758	15.0589612752	1.5	0.981854308784	4.13188067488	7.47427487319	12.5637678503	21.9871772528	8.19335411473	3.05602409242	2522583814.43	245041.280599
281	4	188	180	15.6725124513	5.43656543439	6.23002848417	2.26025928624	1.0	0.132558872544	0.264922726136	3.42323398571	4.68611482061	4.93770712864	4.8782384119	14.4203540116	16.7258465381	1.46887832238	0.237939146708	4.42710962589	9.87455989454	25.0708179559	24.2788177088	4.70406102074	16.1714949558	362938.740491	255743.293876
282	4	220	177	17.2837149551	5.24233529847	8.29857909342	1.67010344964	3.16834805714	0.504438141821	0.642577832919	5.0	2.39699257842	3.53405451532	4.01533672026	16.8955839387	19.4936382563	0.431834463164	0.342627572133	4.02480205384	7.39445511993	25.4986985093	19.7735827714	12.0000171771	17.2854597735	156858.199142	225894.841875
283	4	199	209	13.7632102952	7.63096071104	6.55691496948	1.4690328351	2.85787125059	0.822218387063	0.245327596646	3.38783206927	3.92476808994	4.07122247582	6.52328710882	15.3471472436	16.2221372879	0.671992750719	0.983235580348	4.37572039052	7.4311364492	12.414857511	5.00951959805	8.45053881356	7.91759882942	1026647389.46	244492.035653
284	4	209	224	10.0	8.50827651723	5.47680562355	1.88261497963	2.68541885914	0.689509291198	1.0	3.73404986413	3.89143206141	4.80784338966	2.24849436247	13.7533882658	15.8565521675	1.45868305756	0.0	4.34036002974	9.58958424772	13.8305664937	0.0	18.029716006	19.4528829428	2887219364.1	227385.792572
285	4	197	191	13.7837964011	6.76560663685	9.01189543203	2.94906538799	2.52636658127	0.512689158329	0.180145869117	4.01132960202	3.69123265267	4.89038232846	5.6729668907	15.7441235923	17.3315362694	0.455710452396	0.381661895445	4.30463826354	8.49238578132	18.0117982777	16.2954947621	12.1997685481	8.31606969187	1949953850.59	249124.24419
286	4	186	209	11.6754090811	6.6647415701	6.13723079422	3.11474006499	1.0	0.65552944303	0.733445991911	4.20436899471	4.62571441442	3.29440600833	6.09136925896	16.5645681995	14.4191741272	0.409073201845	0.303913402574	4.0135297642	10.0	30.0	18.0003038089	17.5394993472	15.5935424929	235644.512651
287	4	214	188	20.0	5.67414426631	6.96842016149	2.25457152768	2.02933628151	0.364350849541	0.418328998405	4.28268100083	5.0	5.86064432905	4.18409335459	14.2047997321	17.6285878362	1.1247756323	1.09055206304	4.45744501174	8.75461366968	14.0346264832	23.2545521978	3.13218454377	15.6834884097	4916394162.36	255182.650486
288	4	202	182	13.4838050054	7.55183433735	9.04444518902	3.67850096968	2.76241361815	0.736543384546	0.589142026078	2.69854095079	3.71717955337	5.37257496154	7.0	15.1851222777	16.3607974209	1.44019880207	0.502961498029	3.49918341555	9.02760891516	17.3911732309	9.40851005305	8.8432496845	4.85208528487	1381473102.1	241096.65124
289	4	183	211	17.8002554125	8.42552398048	7.50479542046	1.35137289164	2.50242381615	0.525744470618	0.838870123411	5.0	4.67698967836	5.55177518309	3.31602776879	14.1295025792	16.4303855637	0.71806354175	0.689456436898	4.53122533762	9.1254320093	12.3376037998	21.9887744495	19.497028055	16.290632642	4733089732.11	250804.225962
290	4	180	184	11.2988944949	6.97426038383	9.57394284891	2.3911178924	2.62938399537	0.194484608766	0.44982217384	3.78957451371	4.2740913038	3.49684589654	5.4194248797	15.0821523307	15.5240740767	0.35481472028	0.838959725547	3.47033464384	7.03994656459	28.26126534	15.2067428342	4.75911929249	14.581457153	3788638063.49	233243.924221
291	4	218	191	14.5860116219	7.52496614777	6.40338820213	1.25418625193	2.28891026865	0.548049680498	0.39140353444	3.39496787955	3.6304875964	3.55876088603	4.33241534908	16.5278343742	14.8405978917	0.46147092469	0.856327617386	4.47046517	7.46649161195	25.0083660285	14.4287559938	7.64494346874	1.11569841429	2980540186.08	228254.374279
292	4	188	215	16.681234365	5.51368345848	7.10942544509	2.00841241502	2.35909042888	0.336525888942	0.150220286013	4.42109954895	5.0	4.68213052976	2.65261720154	14.2834756801	18.8133020624	1.20620925414	0.57551578812	5.0	6.88939887162	27.3686964285	20.1425450532	5.97472763098	10.8564984364	150035.450887	244845.493795
293	4	180	184	13.355884714	8.61477382308	9.7060535297	2.34125238984	2.96783114954	0.236017689753	0.338112377708	3.69281822084	4.23301781865	3.17011834762	5.43448942699	13.3495985525	20.0	0.735010894234	0.236050611447	3.1808933612	9.06614246498	27.4430016364	7.03750799399	6.6443511308	14.8340068748	4536816674.08	247372.640917
294	4	209	213	12.3822910715	8.01011064251	6.24622719683	2.35412238795	2.9386111338	0.0	0.640610088814	4.70687519391	4.08146887555	5.62194483857	3.48520154436	14.6869182973	16.600579022	0.622274955102	0.0199920454266	4.63875789894	8.21370168612	16.4627982308	21.7046591716	15.6264538186	13.9126841126	3512994306.04	243567.181365
295	5	236	None	16.8471135713	6.67801922185	9.06412200195	1.70314285942	3.71985420064	0.508454172877	0.177474189842	4.72671650746	2.23100214279	3.54100297584	3.35975323018	19.2488423813	10.6185092469	1.4071645616	0.523432611327	4.28185716331	7.47556567077	28.3276545646	17.5536254648	10.0495659595	25.1840566856	119427.210624	231157.565883
296	5	258	None	10.8469817545	9.09620446005	6.71781382901	2.23244649721	3.54886749903	0.350964056219	0.745308031845	5.0	5.0	6.76336276707	6.23502686932	20.0	16.8375974502	0.266438937545	1.03058117303	4.13319072708	9.79431557067	28.953930857	21.1721311707	22.5734074825	19.2048016086	184141.204856	290734.984242
297	5	242	None	20.0	9.23452573762	6.85204886692	1.64684865158	2.77863993095	0.537636055797	0.877315537229	3.96183402308	3.50719328819	6.1864444433	5.31734881053	16.3042693916	12.4257011236	0.68564591874	0.316047697683	4.86338644896	9.53258070381	25.1047540163	20.002323745	10.1829647077	20.2824336223	168373.331273	249670.900812
298	5	240	None	16.0306795198	8.6710086148	8.62169924365	1.79746640068	2.37445637178	0.228360739743	0.874474009125	2.0	2.93063747069	5.70140228356	5.03395278385	17.2349393498	18.6994709634	0.516549547198	0.471882700396	2.83952154583	8.65342240475	21.3708016898	20.5769393233	9.69759005656	15.029722004	145659.643089	245003.625741
299	5	243	None	10.1976422764	7.12135929657	6.64889718419	3.519065314	1.56503120873	0.368470730654	0.381397505717	2.0	5.0	7.0	5.38875648029	19.0512728805	16.6209265274	0.137189777969	0.530836743493	2.22335171599	10.0	28.1833770826	15.0403279509	21.3606096338	19.6655799027	155143.035658	249470.850641
300	5	241	None	18.240738069	5.48639122517	6.96523736649	1.93691396335	2.44970951489	0.359836055478	0.136530720246	4.17631467342	4.60905664019	4.75340443243	4.209369227	14.4271730863	15.6063980338	1.19397158658	1.01850945814	4.49015384505	8.15416614164	27.5062762309	22.4613567772	1.72015484871	15.8941436547	151689.813756	246683.824511
301	5	245	None	13.0080119917	8.35608543083	9.467668113	2.42492419924	3.11164620956	0.290225015417	0.529655985706	3.75458591126	4.29309159124	3.24189186085	5.46450307321	13.7453355174	11.0212860785	0.649602727893	1.03749981509	3.29608739902	7.33807207942	25.9426250409	0.0	6.47143919224	14.7900379493	131000.178894	224627.138131
302	5	253	None	20.0	8.99385320511	7.53603008208	1.25719342088	3.53006410714	0.420333779175	0.881080368177	2.94652913423	3.47512439279	7.0	6.43272619609	15.8232939286	18.2276610115	0.585217168922	1.15212266953	4.29785372304	9.02471858051	10.4379843192	7.91656361888	8.3505159805	9.00972463404	1508582486.48	271979.039604
303	5	254	None	10.0	6.9126500098	6.37823796748	2.23826822458	3.79065940587	0.250457028982	0.406576145341	4.86861927033	4.23971633403	4.41307478004	5.54778466157	17.9693824994	17.4032565194	0.0	0.546503216281	4.61094515846	9.38102403537	22.4106448662	20.6019197959	23.9937872515	15.9603373912	556628.770415	268904.495956
304	5	276	None	10.0	5.0	7.58552131104	2.3776255751	2.03779178669	0.339536661315	0.788251504964	4.52863511386	4.47312128154	6.68933478415	5.9464774349	13.7276988913	17.4900105582	0.952422982426	0.542053380381	2.94967768209	9.68056687384	22.6594226422	15.9162241716	19.3567449649	20.0153276178	146416.034815	242371.123601
305	5	253	248	20.0	5.0	8.22583252529	1.82877727922	3.71388496952	0.248960062346	0.782135880621	3.36929264137	3.48982690273	4.01233263962	5.95660872457	12.6789017333	10.0	0.700444649754	1.23570667362	4.45077572141	9.17406133881	19.7394856452	5.8288714826	9.541219164	19.690188761	3938589749.73	226319.072219
306	5	241	253	19.4852759277	5.09640663175	7.49857300534	2.03396123328	3.39678029125	0.413849314046	0.366467656611	2.76988858658	3.09939264951	4.2807141648	6.93082905373	16.1138029462	17.6522155666	0.964348656227	1.17760627358	4.4458947091	8.33004750475	27.6587721179	27.1362126655	0.485629961627	16.878309222	9739137095.34	245837.18809
307	5	278	287	18.718586523	7.04779654131	7.52947611817	2.25920198694	1.98311196384	0.408442613901	0.545095980396	4.68015716547	4.81797465813	5.24284637607	6.41573781908	14.4012427319	14.8415256115	1.09498469795	0.405981471686	4.60815071043	8.0600059096	15.2945874904	19.4189574099	16.8166226227	3.82797061595	2786428274.54	257750.271894
308	5	274	283	14.4940697464	7.79588315728	6.41575459606	1.84753664164	2.73859168253	0.619123738993	0.103896851262	3.8285219585	4.00489545995	4.39624779445	6.69888838111	15.9452950657	16.8478600519	0.561348271201	0.954317229597	4.80675880546	7.76345193848	16.3299019219	5.93948014558	10.0088785359	8.56418136214	1389598425.24	249150.53254
309	5	257	248	11.4959618993	5.67421510339	7.87489917004	1.95351673727	1.55169653531	0.267482947706	0.053389587764	2.0	4.41914978148	3.2737552356	4.54624092151	15.1379241332	19.8324600844	0.62250953627	0.336488179096	3.53809875373	5.8744667445	24.7510391056	10.7193414946	12.1401448454	17.2221715011	141368.553206	231162.385765
310	5	269	250	12.8302558141	7.12215160736	7.35698815881	2.13846778671	2.48399649716	0.474050217572	0.340308844901	4.19274506063	3.39901284369	3.17782735379	5.85971189794	15.6167361602	16.0932442497	0.344656225463	0.481537820386	3.48365897517	8.52854414748	20.2427947385	15.0850234698	13.6327684485	16.1754176784	529496.032884	238307.812198
311	5	288	252	13.7526692086	7.96758766838	9.03556889325	1.89028380803	2.20903875854	0.855000582023	0.589720090765	2.34860331145	3.61966519238	5.75084416621	6.20690219426	14.560962636	13.7707156992	0.0785066412496	0.444925252197	3.39209001511	9.02852204696	18.3768766298	20.9501113078	26.3734647108	0.886704842534	4751197864.14	236274.357503
312	5	240	245	15.1080192731	8.39547861281	8.75717968446	2.50832041961	2.43358347955	0.215983303955	0.806357259598	2.69043862432	2.95422875443	2.51488532998	5.13180147138	15.0580585343	13.3721431384	0.502469945982	0.463094465642	2.89398578919	7.71478529867	20.4711167133	7.97371157989	8.63517704639	14.8447443307	2454953552.66	214076.409869
313	5	292	236	16.7726630843	6.53372574461	9.65776890657	2.10395854874	2.31416659535	0.314992840849	0.145179093933	4.60946468231	4.2140723035	4.73506962795	3.26806120971	13.0672044413	10.0	1.20190462163	0.509873354575	4.27921518922	6.94610629728	27.1651766291	20.7257939995	7.62205970204	29.2494620354	135768.974547	225810.671438
314	5	254	278	12.2397548355	7.35741209043	6.84694000789	2.22761266671	2.69145178936	0.258205083558	0.441918223067	3.70477525771	4.43231001447	4.29587900458	6.63020038069	15.1370973576	17.6235716077	0.822978751038	0.635983395574	4.3366367679	6.51791337308	22.0965392064	17.6594226422	13.7470850841	17.3124203139	3690267206.47	251177.218181
315	5	251	242	15.9681399667	7.94069069336	6.96499545365	2.68128422026	2.61186622446	0.102909222677	0.898355810008	4.15883485934	4.68085271401	3.40779741935	5.98060153726	14.7618089671	14.3772953742	1.05363545344	0.623966155221	3.40021014735	8.97495858769	12.9799818203	20.0989525264	9.32546748221	24.3342339885	576192.920341	244515.139788
316	5	276	268	13.2250054818	5.0	7.55395424088	2.37886920893	2.46261963665	0.381543601135	0.807013373271	4.62176425555	4.39363075972	6.76245827319	6.00898455003	13.8943472407	19.1361963431	1.05449069727	0.746821786189	2.54752095839	9.52100460059	16.2796814254	21.4498878184	19.7539998911	19.4797971869	5493295505.02	242349.464407
317	5	254	245	12.7801803227	7.48834369476	9.69101832777	2.21503246646	3.74217064902	0.253768207607	0.44838714405	5.0	4.2446797561	3.1491824917	5.5060015486	18.6060088851	14.5741973272	0.629797350264	1.10038210012	3.40467383371	7.36950766028	22.9990389291	23.8263029758	2.60455530833	14.7888357093	5601521288.67	247678.885016
318	5	272	269	14.5054807458	7.46559440188	7.57319579947	1.39370351751	2.42297884064	0.229260060567	0.0	3.20819928859	5.0	2.9107553067	4.3463649586	16.5200792591	16.2953662965	0.521976447858	0.513792082108	2.7596099985	9.04158043363	29.4672694428	15.0507087142	9.03765966341	21.2641085105	166030.356622	250430.356093
319	5	236	260	17.7814929128	6.47179022882	9.42297520494	1.81017753039	2.14964921157	0.542061830622	0.255741477013	4.67278908256	4.06615746285	3.71646064496	4.58047068688	14.6569445945	10.4786809133	1.38617025148	0.524911739694	4.24584563784	8.3858206982	28.3380085712	17.6455917832	11.4797380328	21.3722873531	169088.465144	236172.133399
320	5	263	237	16.5224559418	7.97964138381	6.6134096173	1.98854299734	3.11065150886	0.298057558245	0.92341490666	5.0	4.6301201293	7.0	4.24894570981	17.8524041292	18.6826693447	1.25889613372	0.704475867505	4.66770383434	9.07488996472	16.4393371113	21.0176318551	18.8599184095	16.0462951385	4982223631.32	276018.653274
321	5	245	285	12.8578120319	7.24972167489	9.02786031706	2.90091350425	2.89180038552	0.406381179524	0.0934357900344	3.92651185571	4.0494906194	3.40353184722	5.55000779772	15.0592951024	10.0	0.458999648833	0.814516215185	3.3871426193	8.59551359383	26.9099401583	20.2010472839	4.66878937796	11.0588185123	4835351161.39	226194.240691
322	5	238	282	18.1588599943	6.12489140671	8.30850133206	1.78223028418	3.42570359923	0.486736227194	0.892534556969	4.25132803371	2.5374946817	3.01691212021	5.45034653997	17.0022127207	18.2035452874	0.756375925017	0.6131047841	3.95000817759	7.78753463073	16.9542034014	19.7307628482	11.1782688146	17.0128849975	4276206696.44	231512.58948
323	5	269	252	18.0424708263	7.36181129321	8.56311664398	2.30781485976	2.3343227307	0.218713345329	0.701593687481	2.5288719185	2.99048640269	5.68717471741	4.97324413297	20.0	12.872452261	0.281903600518	0.559890139847	3.28520486962	8.80453348902	23.6220674016	18.9508889152	17.939967856	17.6785752116	154132.719009	239671.260112
324	5	260	255	17.6512045665	6.31184477068	6.88254738696	1.94377731511	2.74644906003	0.315005397261	0.707439127951	4.10016757355	4.62612857262	4.14914220998	3.94054712249	14.9703886749	10.9832787386	0.934899480471	0.460071440599	3.95590043096	8.87351543434	28.2248372439	14.6176070414	9.03144558486	19.6685208788	153442.391602	233005.502902
325	5	278	267	14.2810367251	7.84637386911	8.09359086787	2.44492816677	2.55639891289	0.466372676659	0.425888466207	3.39779361043	4.24263413843	5.90414725418	3.04651131312	10.0	13.4659114382	1.5	0.446424809925	2.70713995568	7.71935217364	22.4009667213	4.06077084816	14.2644812863	7.48742560518	1784016563.52	216957.731278
326	5	251	270	17.7689458821	7.5182572096	6.78368332541	2.43975744947	2.54311700585	0.115144680716	0.558652301074	2.43853085486	4.64282462711	4.81456339885	4.221684683	16.3531193091	17.8337763335	0.937972858762	0.660564814512	3.69768277042	8.51236462518	15.3576252615	16.9717051579	16.1891408743	9.99441116963	2693459467.03	252098.027144
327	5	240	292	16.5164069675	6.39018752743	7.27420173416	1.99880062948	2.37045035626	0.314735194743	0.511415138272	4.98942249562	3.01869990494	3.91427016496	4.66457067689	15.4756068654	18.6635658364	1.25074953405	0.578275562469	5.0	8.77870279429	26.2585453193	20.228020785	7.82312859415	15.5456417962	145275.101185	252274.582087
328	5	274	241	17.4875059561	8.43251601789	7.08088850522	2.23643740568	2.36167741096	0.367727199541	0.293237993475	3.70730298285	3.833672864	5.42165484971	6.45743711804	15.4508672852	16.0628544497	0.351931347187	1.06300990199	4.42480189905	8.07341147723	21.9778038721	1.44141614376	6.73033269262	17.6869496538	532498.987133	249745.210232
329	5	247	285	13.8782667481	6.73698468134	8.15194454595	2.18609877508	3.07065180124	0.701999972834	0.223783485886	4.97381004896	3.94867458309	4.20726485934	2.68959644602	16.6377262993	19.2103540498	0.700817032569	0.303189813026	4.32978181227	7.67952925418	21.6688518569	3.50871475494	13.6893846764	7.37882220664	1825035995.38	242118.844554
330	5	249	242	12.652362418	8.19793094115	10.0	2.49113991352	1.92322797944	0.615955307268	0.997513324876	3.71421456987	2.43374128262	4.43389604386	4.99545198156	13.210765333	13.9933319511	0.732840972018	0.440150823212	3.65761326302	9.44968420345	19.0173997403	21.1801343955	12.1672131823	20.9736385158	257919.764932	221970.399843
