id	generation	parent1	parent2	[in] input00	[in] input01	[in] input02	[in] input03	[in] input04	[in] input05	[in] input06	[in] input07	[in] input08	[in] input09	[in] input10	[in] input11	[in] input12	[in] input13	[in] input14	[in] input15	[in] input16	[in] input17	[in] input18	[in] input19	[in] input20	[min] weight
25	0	None	None	13.4146115312	5.88127750358	7.68425002844	3.02796081117	1.50543475146	0.770669025072	0.550755745186	3.08243704383	3.27972494243	3.36943521837	3.02128939185	19.5872152942	16.5230333215	0.0264120192489	0.47531891337	3.01292470886	5.69623312498	28.5668114416	5.04614358226	2.75166126873	14.5790977842	2522715.4765
26	0	None	None	15.0152294796	5.10377753753	8.71495507185	3.25643300275	1.01948454428	0.674861135095	0.936747650894	4.3953890061	2.28885575851	3.42607854025	2.02663184543	12.1406162226	12.7282148644	1.08486296564	0.572379219595	4.63567227471	7.87020918672	1.76014959034	11.6919812069	2.9616494664	29.3095440596	258685704.693
27	0	None	None	11.2226427418	7.95813476491	6.93796072578	2.11550567233	3.69969616063	0.18367366718	0.344066595856	4.43352745702	4.10789745541	4.12388279518	2.33839745445	15.7663242434	10.9346933009	0.593374104827	1.41696725006	3.19460417138	5.26404188943	1.04904410078	22.4126713164	16.8918618369	2.10862608306	144370815.232
28	0	None	None	12.6163795568	9.33068028233	7.49268470189	3.31407285642	2.11158410206	0.608089405398	0.990361753993	3.85587274668	4.93435320319	4.97648351661	5.22508761948	10.3563604475	12.6737437874	0.365466908257	0.36720929164	3.58447116083	6.15540644962	25.7815286239	0.238626216334	9.21279775164	22.338269339	47888.8813597
29	0	None	None	14.5508613642	5.29574370334	5.76944635787	3.85007623162	2.75767347159	0.444499928651	0.97412994117	3.62438687331	4.39549380934	2.33656299524	5.25737661843	11.9850917734	10.9226089305	1.2307555398	0.0394756942959	2.89023608859	9.94671980306	0.433937667172	11.6389579784	15.8351928141	16.3176767714	79789838.3605
30	0	None	None	17.8547624097	7.93972934661	7.09109132623	1.74330241054	2.22240399637	0.623930394772	0.171367351869	3.58734094485	3.73967959987	6.67609022529	3.70157280731	15.3907448165	16.4380665942	0.64807895525	0.957891604384	3.22522548149	4.55859332826	16.4040371041	10.7786169725	23.328350681	19.3338585864	140944630.023
31	0	None	None	13.4985781227	5.00855035349	9.99728979245	2.63943223223	2.2441903389	0.734077629889	0.417102585816	3.59447947858	2.22103706462	6.40089335283	6.23106525889	16.5743628143	18.2980605139	1.39332898171	0.307995065221	2.4778187586	5.10956645167	24.1549597943	15.4127126689	7.279458938	3.67957443405	1537232.36662
32	0	None	None	19.800412483	7.35039641084	6.33384077901	2.64138247586	1.62169535382	0.889336733926	0.800622147574	2.34394465971	2.40587432911	5.80620670843	3.75688523898	18.5714640443	17.4276228865	0.95418833999	0.116713148025	4.45556510573	9.24711595308	24.8444841339	22.8878142173	24.5995453039	15.7263683338	6200822.29108
33	0	None	None	12.3671239497	8.7340666569	8.94823232824	1.26985073067	2.19192157882	0.192000828412	0.236967783645	2.06467199657	2.50590350467	6.79960407712	5.06621441253	10.2772620464	13.0379781271	0.624095151063	1.25352370614	1.92775449383	5.81956824842	10.3986084244	24.48233738	24.8761413868	1.96662513876	188259759.682
34	0	None	None	17.9509713464	9.010806129	8.91138566125	3.3021939217	3.31288874795	0.34458278869	0.761927740574	4.55292760833	3.50634178571	3.51974798224	6.65310497872	11.7426553276	13.8626483088	0.341720262447	0.974536221003	4.67381333087	8.56626227599	11.8118726682	26.1207380671	9.68261914591	8.23106911965	116510018.315
35	0	None	None	10.4529550695	5.51583136813	6.43612276549	1.56192224749	3.64846207104	0.893280775211	0.60627564557	4.41422066907	2.18237015913	2.48259087184	5.16341475071	18.2461549968	14.1897520593	0.370351303363	0.00619662460332	2.54168399427	5.37894678973	6.75369460474	7.46520693771	11.357992208	7.89300739123	114831023.396
36	0	None	None	16.6339233428	7.43955416415	6.53429851373	3.37910359878	3.23462663979	0.30116138849	0.687609206022	4.34004153371	3.69594113053	2.78395319139	3.40948800843	15.355452415	14.3000772197	0.101443693464	1.24718323541	1.85623981673	5.77540456385	24.4472712942	1.21491546806	16.5994178743	1.82104936208	16882140.5605
37	0	None	None	13.5415092386	8.79185598636	5.54043819253	1.90543393206	2.23224546919	0.0464930979149	0.815380036883	2.15989856935	3.37711813948	5.66888052615	2.34587639868	16.3450047268	14.9396552	0.115063792652	1.02271413446	4.30415277366	8.04416209193	18.3678255434	8.1678888819	25.9925956191	25.7104188474	189219784.366
38	0	None	None	13.6329714499	6.40391732547	7.75721765735	1.0395663515	2.02090594114	0.0792467123207	0.702170938163	3.20760923766	2.1337407734	4.49655988032	5.41459249281	13.3409750531	12.032343654	0.266598037641	0.013199684942	4.90069082396	8.14709869195	17.1700832718	15.7831581913	12.2253023703	16.7290847496	4619027.99107
39	0	None	None	15.8846853549	9.97114917501	7.48526524675	1.99201233647	3.04784908139	0.036871468465	0.23032794961	4.02233700836	4.09050535017	3.48792452965	6.08003409409	11.2379019216	10.8337156125	0.26301036187	0.644118379543	3.04390926501	9.95232370796	9.37771620682	22.1893814252	4.29396046691	5.84013977846	101504744.957
